(-0.7644241922,-0.6447136772)
(0.7585279296,-0.6516404967)
(0.8639785058,-0.5035286029)
(0.8381739628,-0.5454030657)
(0.90099534,-0.4338289246)
(0.9825809419,-0.1858362827)
(0.9421340193,-0.3352370146)
(0.8785733238,-0.4776077269)
(0.9324005339,-0.3614270305)
(0.6089254003,-0.7932274828)
(0.4976575327,-0.8673735357)
(0.7255680553,-0.6881504474)
(0.62800282,-0.7782109956)
(0.4764539835,-0.879199368)
(0.9968624987,0.07915721136)
(0.9873892618,-0.1583128729)
(0.9868217368,0.1618135367)
(0.9823572905,0.1870159697)
(0.9982260818,0.05954403917)
(0.9994229863,0.03397720295)
(0.9987851294,-0.049284258)
(0.9999920187,-0.004047518115)
(0.979216106,-0.2028211728)
(0.3549006781,-0.9349038994)
(0.2624483901,-0.9649459675)
(0.1326630076,-0.9911610937)
(0.3876327015,-0.9218138728)
(-0.3538688076,-0.9352949989)
(-0.2271993625,-0.9738481821)
(-0.2523856491,-0.9676266472)
(-0.4651106353,-0.8852525172)
(-0.0965467027,-0.9953283354)
(0.03579834479,-0.9993589466)
(-0.1223342718,-0.992488873)
(-0.5523365588,0.8336213822)
(-0.6583695476,0.7526951323)
(-0.4750968401,0.8799337157)
(-0.5870801985,0.8095290374)
(-0.7526887355,0.6583769124)
(-0.9233813345,0.3838846354)
(-0.849199161,0.5280732005)
(-0.9119258241,0.4103557555)
(-0.8336160213,0.5523448826)
(-0.973108738,0.2303473356)
(-0.6895975709,0.7241931352)
(-0.9981408998,-0.06095208425)
(-0.9974900291,0.07081027637)
(-0.966060637,0.258316404)
(-0.996792661,0.08003032869)
(-0.3940036069,0.9191090918)
(-0.5118670706,0.859064925)
(-0.4864429821,0.8737125981)
(-0.309511847,0.9508957831)
(0.9458183363,-0.3246963704)
(0.9223374741,-0.3863855089)
(0.9896286148,-0.1436498208)
(0.8793110858,-0.4762480049)
(0.6513364689,-0.7587891767)
(0.7887184724,-0.6147546639)
(0.7466166441,-0.6652547164)
(0.8459771482,-0.5332193656)
(0.5168411844,0.8560813118)
(0.5437712406,0.8392335239)
(0.6493636048,0.7604780732)
(0.400509358,0.9162927378)
(0.764546622,0.6445684021)
(0.6731902644,0.7394693365)
(0.7845749568,0.6200339967)
(0.8596341702,0.5109100368)
(0.9779960995,-0.2086234477)
(0.9599910057,0.2800308806)
(0.9315922197,0.363505044)
(0.8753822192,0.483431458)
(0.978608557,0.2057311348)
(0.9929267582,0.1187287414)
(0.9989746214,-0.04527471747)
(0.999101465,0.04238095174)
(0.9559694016,-0.2934666511)
(0.4294105163,0.9031094975)
(-0.2224976101,0.9749333742)
(-0.1632171357,0.9865903886)
(0.0283024578,0.9995995409)
(-0.405668372,0.9140205923)
(0.2773050645,0.9607819627)
(0.3069788211,0.9517164916)
(0.08861496468,0.9960661218)
(-0.8065459855,-0.5911704905)
(-0.688184381,-0.7255352147)
(-0.5571437189,-0.8304155926)
(-0.1811778443,-0.983450089)
(-0.507039577,-0.8619222933)
(-0.3885542644,-0.9214254753)
(-0.3333611843,-0.9427988161)
(-0.6621070038,-0.7494086616)
(-0.239042469,-0.9710088634)
(-0.8269394446,-0.5622900837)
(-0.8708346748,-0.4915749591)
(-0.9860860672,-0.1662321956)
(-0.9407715896,-0.3390394197)
(-0.9139629252,-0.4057962305)
(0.2697241457,-0.9629376766)
(-0.02449905636,-0.9996996747)
(0.4562104781,-0.8898719469)
(-0.1574085336,-0.987533407)
(0.02398744464,-0.9997121996)
(-0.1093555936,-0.9940026258)
(0.09989057906,-0.9949983402)
(0.1480028921,-0.9889869278)
(0.2227323794,-0.9748795847)
(0.3421219409,-0.9396555803)
(0.472257079,-0.8814609709)
(0.6000666377,-0.7999502022)
(0.2871250193,-0.9578932011)
(0.3629687454,-0.9318014566)
(0.5282968064,-0.849059958)
(0.4881486338,-0.8727606242)
(0.4877323641,-0.872993225)
(0.7160177245,-0.6980824315)
(0.7903044616,-0.6127146972)
(0.5722971413,-0.820046491)
(0.6420312113,-0.766678628)
(0.8480221797,-0.5299613714)
(0.9736211566,0.2281729106)
(0.9628886828,-0.2699004014)
(0.9259087635,-0.3777480193)
(0.9769079797,-0.2136623281)
(0.9898127137,-0.1423780554)
(0.999586067,-0.02878623321)
(0.9938342621,0.1108806251)
(0.9295413711,-0.3687189673)
(0.9990471172,0.04365471394)
(0.9024688187,-0.4307559103)
(0.9462382818,-0.3234712267)
(0.4621296485,0.8868130486)
(0.2326508842,0.9725608714)
(0.5600682437,0.8284472497)
(0.3967154993,0.9179422771)
(0.9560315122,0.2932659278)
(0.8743743591,0.4852532545)
(0.7692155663,0.638990351)
(0.6185746469,0.7857268326)
(0.8234884171,0.5673341709)
(0.9144169255,0.4047750279)
(0.7039902487,0.7102105293)
(-0.3818483889,0.9242250875)
(-0.08810834821,0.9961112436)
(-0.1780917677,0.9840140982)
(-0.2358706893,0.9717846947)
(-0.02915115005,0.999575321)
(0.3024496111,0.9531658938)
(0.1728246275,0.9849529967)
(0.06162998308,0.9980994528)
(-0.9964872873,0.08373669013)
(-0.9736625157,0.227991747)
(-0.9954852668,-0.09491010759)
(-0.9973074213,0.0733264956)
(-0.8266767866,0.5626764933)
(-0.6884328617,0.725299816)
(-0.7784112041,0.6277542114)
(-0.883783828,0.4678945631)
(-0.9759902085,0.2178117797)
(-0.9300690406,0.3673834182)
(-0.8430039296,0.5379066045)
(-0.9068075236,0.4215436869)
(-0.5188254219,0.8548801349)
(-0.3266225889,0.945154903)
(-0.4870420158,0.8733784128)
(-0.6274556267,0.7786520574)
(-0.1958257742,-0.9806388096)
(-0.27591528,-0.9611820904)
(-0.4220555045,-0.9065701422)
(-0.3296273315,-0.9441112383)
(0.1450883669,-0.9894187462)
(0.03061364212,-0.9995313759)
(-0.1402683855,-0.9901136322)
(-0.05825706125,-0.9983016928)
(0.3424230936,-0.939545838)
(0.4333515342,-0.9012249569)
(0.5262097081,-0.8503547776)
(0.2323672431,-0.9726281579)
(0.6074533443,-0.7943552886)
(0.7431069007,-0.6691726008)
(0.8100225116,-0.5863985956)
(0.688036199,-0.7256762319)
(-0.9259400038,-0.377670368)
(-0.4916719857,-0.8707801344)
(-0.6604590501,-0.7508616813)
(-0.7245992368,-0.6891701328)
(-0.5842215255,-0.8115938844)
(-0.7882513489,-0.6153529999)
(-0.8814623485,-0.4722538933)
(-0.8398380701,-0.5428366681)
(0.7315297371,0.6818097312)
(0.5928345234,0.8053245542)
(0.652177339,0.758066723)
(0.507178935,0.8618411151)
(0.4337426227,0.9010371329)
(0.9993217488,0.03682214637)
(0.9379807786,0.3466871804)
(0.9770142468,0.2131739286)
(0.7811102583,0.6243933408)
(0.9896742882,0.1433338585)
(0.9110263447,0.4123482716)
(0.8449928381,0.5347776892)
(0.9941926435,0.1076146315)
(0.9843468636,-0.1762416938)
(0.9674910882,-0.2529046714)
(0.9349492295,-0.3547813257)
(0.9975391288,-0.07011065594)
(0.8537328386,-0.5207110972)
(0.9042421098,-0.4270198577)
(-0.5457562048,0.8379445128)
(-0.6832213953,0.7302118104)
(-0.7438973811,0.6682944375)
(-0.6070565545,0.7946591543)
(-0.8067890996,0.5908400743)
(-0.8998598952,0.4361796186)
(-0.9363018089,0.3511971362)
(-0.8549298328,0.5187442706)
(-0.9537524962,-0.300592639)
(-0.9998990468,-0.01421439098)
(-0.9921868073,-0.1247608824)
(-0.9799178789,-0.1994013724)
(-0.9981128915,0.06140664636)
(-0.9851902405,0.1714657607)
(-0.9651406701,0.2617323097)
(0.3391155796,0.9407450942)
(0.1599552167,0.9871246786)
(0.08589004603,0.9963050234)
(0.2596991214,0.965689939)
(-0.228216706,0.9736108028)
(-0.2921507904,0.9563727219)
(-0.09059427095,0.9958883004)
(-0.01606863123,0.9998713207)
(-0.42231889,0.906447781)
(-0.5758990382,0.8175212663)
(-0.6265394609,0.7793901787)
(-0.4813824764,0.8765111042)
(-0.5741112068,-0.8187769445)
(0.4092665085,-0.912414921)
(0.1579560622,-0.9874459891)
(0.2780379883,-0.9605700386)
(0.3163088356,-0.9486561832)
(-0.004595240147,-0.9999892174)
(-0.3931887406,-0.9194574291)
(-0.2899602701,-0.9570383936)
(-0.2029269767,-0.979193593)
(-0.09429410337,-0.9955441705)
(0.1182579364,-0.9929827877)
(-0.4617444258,-0.8870126646)
(-0.364079197,0.9313676162)
(-0.6271682179,0.778883321)
(-0.4355344978,0.9001716133)
(-0.539907602,0.8417238059)
(-0.2502597712,0.9681783849)
(-0.07028160722,0.9975269237)
(0.008301891603,0.9999653424)
(-0.1740693128,0.9847331091)
(-0.5296744955,0.8482005213)
(-0.5928073455,0.805343819)
(-0.7294420737,0.6840420672)
(-0.8227193435,0.5684471662)
(-0.7071765747,0.7070363977)
(-0.9252527471,0.379350586)
(-0.9609308584,0.2767876392)
(-0.9114766848,0.4113510006)
(-0.840490241,0.5418261061)
(-0.998865861,-0.04761067108)
(-0.9980993439,0.0616237767)
(-0.9699894558,0.2431462162)
(-0.9906349905,0.1365354507)
(-0.9531781967,-0.3024093621)
(-0.9924537003,-0.122619742)
(-0.9731577009,-0.2301391165)
(-0.91427925,-0.4050845972)
(-0.6832426708,-0.7301915719)
(-0.8813568559,-0.4724513844)
(-0.8242488735,-0.566227827)
(-0.7796809259,-0.6261772662)
(-0.4462326971,-0.8949171728)
(-0.3703116396,-0.9289077438)
(-0.6268283635,-0.7791575982)
(-0.5102833313,-0.860006517)
(-0.1142009177,0.9934570176)
(-0.3795183092,0.9251833506)
(-0.2548539718,0.9669787499)
(-0.2416685862,0.9703581183)
(0.6111576519,0.7915086024)
(0.003516575872,0.9999931486)
(-0.1277125173,0.9918104919)
(0.1346850666,0.990887899)
(0.0151835352,0.9998840506)
(0.38422144,0.9232405353)
(0.3842213712,0.9232404823)
(0.502028998,0.8648503443)
(0.5087410275,0.8609191385)
(0.2522525138,0.9676609257)
(0.2522524447,0.9676608745)
(0.1231152263,0.9923917409)
(-0.5093817107,0.8605396701)
(-0.6011173482,0.7991596626)
(-0.3920760557,0.9199318769)
(-0.4931172271,0.8699618575)
(-0.6855296209,0.7280435552)
(-0.6971046628,0.7169682461)
(-0.5859903544,0.810316951)
(-0.7847919639,0.6197580272)
(-0.794619594,0.6071064876)
(-0.1503330172,-0.9886359029)
(-0.08913415122,-0.9960201581)
(-0.3364007193,-0.9417194052)
(-0.3129100029,-0.9497833064)
(-0.7318028836,-0.6815166405)
(-0.7483550514,-0.6632984516)
(-0.8204324926,-0.5717435709)
(-0.6368679844,-0.7709731645)
(-0.5100813176,-0.8601265793)
(-0.6176994765,-0.7864146588)
(-0.4885634356,-0.872528881)
(-0.2537962125,-0.9672582699)
(0.4554657842,-0.8902535703)
(-0.02759671414,-0.999619634)
(0.1296394868,-0.9915616733)
(0.02318127041,-0.9997317806)
(-0.1936466863,-0.9810718987)
(0.2836620576,-0.9589247147)
(0.1798056438,-0.9837025783)
(0.3321962382,-0.9432106151)
(-0.8671194688,0.4980988839)
(-0.9247578945,0.3805543565)
(-0.8563881652,0.5163314394)
(-0.9156519596,0.4019706995)
(-0.9603167876,0.2789099155)
(-0.8061119463,-0.5917634282)
(-0.9818078417,0.1898740059)
(-0.9990544262,-0.04346731929)
(-0.9996903661,0.02486905798)
(-0.9720119408,-0.2349305112)
(-0.9292767716,-0.3693839039)
(-0.9974811307,-0.07092521012)
(-0.8813705696,-0.4724257975)
(-0.992483419,0.1223736936)
(-0.9651835226,-0.2615723197)
(-0.9960134252,0.08919962726)
(-0.865603625,-0.5007302802)
(-0.9665469624,0.2564874597)
(-0.9390835926,-0.3436888124)
(-0.9069433996,0.421251496)
(0.9733524993,-0.2293123869)
(0.8673896963,-0.4976290039)
(0.9446931522,-0.3279543506)
(0.8977688977,-0.4404662109)
(0.6116779458,-0.7911069308)
(0.5002743221,-0.8658671113)
(0.5823058995,-0.8129697751)
(0.7322934278,-0.680989071)
(0.8333756461,-0.5527064687)
(0.8485060745,-0.5291849608)
(0.9214951245,-0.3883888385)
(0.7068719528,-0.7073412665)
(-0.9955593823,-0.0941388589)
(0.3163844639,0.9486308182)
(0.1576112687,0.9875010306)
(0.06934195926,0.9975928774)
(-0.06178725005,0.9980892631)
(0.2301857525,0.9731465587)
(-0.9673138894,0.2535831979)
(-0.9481977367,0.3176814392)
(-0.9923829125,0.1231935868)
(-0.9958786402,0.09069935287)
(-0.3093417542,0.9509510337)
(-0.4320601437,0.9018448699)
(-0.2782046584,0.960521818)
(-0.1501305031,0.9886662167)
(-0.4612044429,0.8872940569)
(-0.6432800729,0.7656311803)
(-0.7377169823,0.6751103114)
(-0.8662952555,0.4995325846)
(-0.5742005302,0.8187148119)
(-0.897751528,0.4405027801)
(-0.7936770891,0.6083395976)
(0.6037617141,0.7971644137)
(0.9880777824,0.1539523947)
(0.8366175125,0.5477866521)
(0.9505605465,0.3105377442)
(0.9411017286,0.3381221042)
(0.9014283814,0.4329271697)
(0.8884218136,0.4590269393)
(0.7456780218,0.666305862)
(0.8435113923,0.5371104408)
(0.7839300863,0.620848409)
(0.7248819102,0.6888725494)
(0.994022316,-0.1091726023)
(0.9831687114,0.1826972079)
(0.9999775742,-0.006624505553)
(0.999744394,0.02258630773)
(0.4667038436,0.8844133384)
(0.385650666,0.9226446574)
(0.554102913,0.832447863)
(0.627937684,0.778263201)
(-0.9919515319,-0.1266208091)
(0.4279307263,0.9038116771)
(0.6535610131,0.7568741281)
(0.5999565518,0.8000328306)
(0.5018599998,0.8649490601)
(0.7379171832,0.674891642)
(0.7825878737,0.6225404876)
(0.8300540743,0.5576833929)
(0.8844641191,0.4666087369)
(0.1126831161,0.9936307924)
(0.5311022956,0.8473078776)
(0.2716531581,0.9623952013)
(0.3510162838,0.936369405)
(0.4519924129,0.8920218662)
(0.1903950494,0.9817074418)
(0.3759778446,0.926628648)
(0.2903100349,0.9569325514)
(-0.2617126747,-0.9651451273)
(-0.1852627063,-0.9826883131)
(-0.09280437857,-0.9956836595)
(-0.01497760899,-0.9998871296)
(0.232547553,-0.9725843652)
(0.06294017627,-0.9980166353)
(-0.1081672119,-0.9941320067)
(0.06294010469,-0.9980166111)
(0.4445807371,-0.8957382374)
(0.3953149933,-0.9185449905)
(0.5467413574,-0.8373009589)
(0.2325477148,-0.9725843582)
(0.9936912041,0.112152071)
(0.9556551466,0.2944887891)
(0.9190789661,0.3940740807)
(0.9741534137,0.2258884759)
(0.9991465042,0.04131120057)
(0.9662160704,-0.2577332008)
(0.9816547068,-0.1906677033)
(0.9972526824,-0.07407558023)
(0.8058183814,-0.592162271)
(0.9292663589,-0.3694102894)
(0.8446386669,-0.5353365271)
(0.5913749212,-0.8063962336)
(0.7307074984,-0.6826902496)
(0.6820221446,-0.731330951)
(0.9016580247,-0.4324493303)
(-0.5187369998,0.8549345161)
(-0.6269626747,0.7790500197)
(-0.6561335106,0.7546455971)
(-0.7762431594,0.6304345725)
(-0.7996547433,0.6004610063)
(-0.8900506793,0.4558627591)
(-0.8910808037,0.4538458711)
(-0.9661004048,0.2581683863)
(-0.9927991222,-0.1197923434)
(-0.9875425534,-0.1573523137)
(-0.9578608434,-0.2872326493)
(-0.9322835058,-0.3617281131)
(-0.9831456564,0.182825556)
(-0.9999124295,0.01324638537)
(-0.9655131632,0.2603557279)
(-0.9986910894,0.05115280844)
(-0.5713506339,-0.8207053433)
(-0.5399029539,-0.8417264888)
(-0.472270367,-0.8814529472)
(-0.4229102191,-0.9061708499)
(-0.3505865873,-0.9365295788)
(-0.9720950825,-0.2345867172)
(-0.703028266,-0.7111611889)
(-0.8138623385,-0.5810570739)
(-0.8837545366,-0.4679499786)
(-0.7911604197,-0.6116078904)
(-0.6756293249,-0.7372407006)
(-0.9503390554,-0.3112156771)
(-0.9009224537,-0.4339794839)
(-0.9772394467,-0.2121409303)
(-0.8713904328,-0.4905909134)
(-0.9517021264,-0.3070238912)
(-0.9288986483,-0.3703350289)
(-0.836423048,-0.5480850532)
(-0.3198116436,-0.9474815806)
(0.05661736375,-0.9983963443)
(-0.1572777338,-0.9875548243)
(-0.122426485,-0.9924779851)
(0.2569227934,-0.9664322574)
(0.2679155157,-0.9634427455)
(0.4256183982,-0.9049030692)
(0.09171770581,-0.9957854001)
(-0.7560951425,-0.6544622381)
(-0.4733835096,-0.8808568515)
(-0.6250744667,-0.7805656216)
(-0.5970318647,-0.8022179918)
(-0.4418834867,-0.8970728996)
(-0.2862699642,-0.9581494109)
(-0.6975428423,-0.7165436085)
(-0.5508717459,0.8345905678)
(0.9156369756,-0.4020061141)
(0.9186281035,0.3951226488)
(0.9946658722,0.1031477375)
(0.9627424962,0.2704190022)
(0.8842136179,0.4670821801)
(0.979166547,-0.2030583202)
(0.9939306668,-0.1100074571)
(0.9978745629,0.06516178452)
(0.959473222,-0.2817995454)
(0.9974012751,-0.07204456545)
(0.9723498151,0.2335282406)
(0.9381267961,0.3462912544)
(0.8013148819,0.5982424759)
(0.8906769904,0.4546361773)
(0.8441732096,0.5360699627)
(0.6850781196,0.7284693379)
(0.3279769285,0.9446857712)
(0.6281549703,0.7780881357)
(0.4876073757,0.8730630317)
(0.4832829599,0.875464071)
(0.2964340837,0.9550534821)
(-0.006772058331,0.9999773138)
(-0.2541723254,0.967159385)
(-0.04490804261,0.9989914424)
(0.3326458043,0.9430519253)
(-0.1765360067,0.9842945319)
(0.1631887415,0.986595)
(0.1254395129,0.9921014937)
(-0.1241278951,0.9922666199)
(-0.2401617578,0.970733376)
(-0.4738909479,0.8805841414)
(-0.3660935221,0.9305786167)
(-0.2771461139,0.9608283043)
(-0.3302019344,0.9439108127)
(-0.4014483908,0.9158822149)
(0.4152822282,-0.9096929036)
(0.4896458463,-0.8719216289)
(0.6369376404,-0.7709155428)
(0.5712775058,-0.8207572274)
(0.5597975056,-0.8286295937)
(0.9452233804,-0.3264239965)
(0.7839572166,-0.6208149542)
(0.8293077658,-0.5587920797)
(0.6982695246,-0.7158350606)
(0.6904278935,-0.723401303)
(0.8938703937,-0.4483253635)
(0.8568105849,-0.5156313038)
(-0.8773472714,-0.4798553148)
(-0.8705646947,-0.4920532754)
(-0.8065702438,-0.5911376794)
(-0.9271661985,-0.3746494404)
(-0.7982414527,-0.602337001)
(-0.6244047857,-0.7811004576)
(-0.7131222687,-0.7010391507)
(-0.7217644138,-0.6921382841)
(-0.1459309329,-0.989294416)
(-0.2748490795,-0.961487002)
(-0.3989867633,-0.9169562816)
(-0.2748491057,-0.9614869881)
(-0.5161847788,-0.8564768085)
(-0.6146664823,-0.7887866449)
(-0.5068571466,-0.8620296373)
(-0.3989867339,-0.9169562966)
(0.1172336287,-0.9931040255)
(-0.01447455578,-0.9998948848)
(-0.01447452856,-0.9998948984)
(-0.1459309034,-0.989294426)
(0.3675708896,-0.9299951676)
(0.486758004,-0.8735365202)
(0.5947673066,-0.8038975447)
(0.4823265389,-0.8759911416)
(0.2469027804,-0.9690399422)
(0.3722774029,-0.9281211859)
(0.2469027519,-0.9690399306)
(0.1172336578,-0.9931040337)
(-0.9087043031,0.4174402414)
(-0.8554607634,0.5178674827)
(-0.7890341578,0.614349322)
(-0.8702822977,0.4925530839)
(-0.9406580259,0.3393555676)
(-0.896069446,0.4439135912)
(-0.9469210712,0.3214655585)
(-0.9856234115,0.1689559162)
(-0.9999773554,-0.006691180087)
(-0.9998353598,0.01812959212)
(-0.9906135673,-0.1366901079)
(-0.9886486675,0.1502442034)
(-0.9644218243,-0.2643669711)
(-0.9218470747,-0.387552942)
(-0.9937009351,-0.1120616507)
(-0.9701413045,-0.2425389966)
(0.6379691554,0.7700624441)
(0.6676623421,0.7444647617)
(0.8120504091,0.5835880141)
(0.5138073347,0.857906056)
(0.7473730378,0.6644052698)
(0.4344664173,0.9006884431)
(0.5470390403,0.8371075507)
(-0.7706752881,0.6372279575)
(-0.4662777783,0.884638516)
(-0.4456889042,0.8951881434)
(-0.6346128466,0.7728303221)
(-0.2566114136,0.9665148906)
(-0.2341846917,0.9721923771)
(-0.6632115014,0.7484321437)
(-0.06787758527,0.9976939422)
(-0.690872674,0.7229764296)
(-0.5634726044,0.8261347624)
(-0.4991975973,0.8664882557)
(-0.6686048886,0.7436177753)
(0.4694360025,0.8829668815)
(0.1003508674,0.9949523973)
(-0.09093877634,0.9958567131)
(0.05758809823,0.9983406797)
(0.2278776367,0.9736900984)
(0.3515953065,0.9361524323)
(0.1859093197,0.9825671707)
(0.3307863843,0.9437059598)
(0.7410427612,0.671458418)
(0.8680269705,0.4965178611)
(0.8782727106,0.4781609424)
(0.9335336662,0.3584909178)
(0.9938042924,0.1111479683)
(0.970860777,0.2396459905)
(0.9772492768,0.2120959309)
(0.9408633702,0.3387874943)
(0.9649657661,-0.2623747393)
(0.9223700845,-0.3863067061)
(0.9649657962,-0.2623746876)
(0.9223701069,-0.3863066874)
(0.8639340253,-0.5036044462)
(0.7875583666,-0.6162396173)
(0.8626593525,-0.5057848538)
(0.6990162765,-0.7151053946)
(0.6965971713,-0.7174620668)
(0.5988321126,-0.8008742372)
(0.785999454,-0.6182267677)
(1.000000602,-6.017378661e-09)
(0.9915452389,0.1297658851)
(1.000000597,-1.178161899e-07)
(0.9663221307,0.2573373714)
(0.9669833222,0.2548413923)
(0.921581969,0.3881847636)
(0.9915452153,0.1297658032)
(0.9225811404,0.385803872)
(0.7879864497,0.6156926293)
(0.8639189602,0.5036311054)
(0.85921856,0.5116090561)
(0.7042194737,0.7099821246)
(0.7042194019,0.709982081)
(0.7936536013,0.6083698338)
(0.6049827095,0.7962381956)
(0.6049826137,0.7962381701)
(-0.7392568624,-0.6734235963)
(-0.4561360732,-0.889909986)
(-0.368318909,-0.9296994423)
(-0.5911056303,-0.8065941393)
(-0.5694320495,-0.8220383362)
(-0.7569154607,-0.6535128344)
(-0.9384214652,-0.3454929863)
(-0.9110351003,-0.4123290323)
(-0.9650679327,-0.2620002853)
(-0.851188351,-0.5248604873)
(-0.9814622942,-0.191656167)
(-0.8714336201,-0.4905135406)
(-0.9986617975,-0.05172037344)
(0.9902637989,0.1392065401)
(0.7964428061,-0.6047140828)
(0.7086482643,-0.7055620096)
(0.8807591996,-0.473564808)
(0.936064416,-0.3518294387)
(0.8103416222,-0.5859578754)
(0.9511320015,-0.3087852785)
(0.8915736112,-0.4528761568)
(0.5071469751,-0.8618596097)
(0.5894890766,-0.8077763715)
(0.6919852272,-0.72191179)
(0.5939629106,-0.8044925152)
(0.4198829128,-0.9075783019)
(0.5119222214,-0.8590318836)
(0.3978401868,-0.9174547898)
(0.2962966595,-0.9550959402)
(0.8582519335,-0.5132290983)
(0.9990862546,-0.04274876992)
(0.9689505389,-0.2472560161)
(0.9807907074,-0.1950650036)
(0.999959585,0.009036904564)
(0.995532838,-0.09441977408)
(0.9895748594,-0.1440222891)
(0.9994153868,-0.03420148196)
(0.9388196865,-0.3444101087)
(0.8745449645,-0.4849450666)
(0.9190499408,-0.3941418889)
(0.9824233696,-0.1866686259)
(0.1675158532,-0.9858693325)
(-0.1480394675,-0.9889813576)
(-0.2425890886,-0.9701290649)
(-0.1126279141,-0.9936371776)
(0.2731422886,-0.9619736549)
(0.009861752274,-0.999951303)
(0.04556427985,-0.9989613746)
(-0.6207743892,0.7839895549)
(-0.7188197994,0.6951968485)
(-0.5975059955,0.8018647885)
(-0.7798456285,0.6259723167)
(-0.9923234351,-0.1236709919)
(-0.8997116103,0.4364854013)
(-0.9960100289,0.08924352578)
(-0.9735597751,0.2284334511)
(-0.9999938741,0.003553764364)
(-0.8556432317,0.5175666473)
(-0.9164696137,0.400104983)
(-0.9636308586,0.267237875)
(-0.3497318894,0.9368500953)
(-0.6981142728,0.7159867652)
(-0.5737229181,0.8190497095)
(-0.6290674629,0.7773510976)
(-0.4961650516,0.8682285465)
(0.8948381388,-0.4463909081)
(0.7012872227,-0.7128790508)
(0.8091093636,-0.5876583298)
(0.8524105441,-0.5228733541)
(0.754665987,-0.6561094231)
(0.6366995144,-0.7711122369)
(0.9264831443,-0.3763365654)
(0.6948086585,-0.7191948913)
(0.5701525859,0.8215388755)
(0.4572215339,0.8893529477)
(0.5953043511,0.8035003923)
(0.6962696714,0.717780338)
(0.9145634256,0.4044425357)
(0.8535952043,0.5209369423)
(0.8038163259,0.594877567)
(0.7181499454,0.6958884658)
(0.8900558346,-0.4558518097)
(0.992817057,-0.1196429743)
(0.9911720035,-0.1325827479)
(0.952653562,-0.3040581871)
(0.9809263621,0.1943797507)
(0.9599317856,-0.2802341432)
(0.9469446798,0.321396675)
(0.9912536227,0.1319709986)
(0.9994899412,-0.03193713506)
(0.9995094421,0.03132024898)
(0.9756871527,-0.2191683178)
(0.4845260948,0.8747769396)
(-0.2623115348,0.9649835107)
(0.3363566316,0.9417348211)
(-0.1033407874,0.9946461713)
(0.3646700247,0.9311369963)
(0.1194739475,0.9928375203)
(-0.1725689367,0.9849977106)
(-0.01206282573,0.9999274767)
(0.2096552687,0.9777755633)
(0.6290742201,-0.7773455013)
(-0.9944398898,-0.1053003181)
(-0.5861502837,-0.8102018665)
(-0.2728272368,-0.9620629196)
(-0.4427809782,-0.8966295402)
(-0.515860292,-0.8566723571)
(-0.7692046238,-0.6390018373)
(-0.6518739267,-0.7583268615)
(-0.7134015655,-0.7007548149)
(-0.287514099,-0.9577762137)
(-0.4423861809,-0.8968242735)
(-0.3662204394,-0.9305278502)
(-0.9183124647,-0.3958550827)
(-0.9715359282,-0.2368900256)
(-0.7126777818,-0.7014909911)
(-0.9039217615,-0.427696666)
(-0.8391915049,-0.5438352327)
(-0.8196790851,-0.5728222053)
(-0.9627115598,-0.2705279092)
(-0.4290114167,-0.9032988636)
(-0.09413534429,-0.995559391)
(-0.2580764773,-0.9661244131)
(0.07241755768,-0.9973743958)
(-0.01305200531,-0.9999148789)
(0.1521159647,-0.988362748)
(-0.1788408465,-0.9838780321)
(-0.3392072929,-0.9407115843)
(0.5672966194,-0.8235137602)
(0.4060048097,-0.913871138)
(0.4933238486,-0.869845975)
(0.4239020639,-0.9057082574)
(0.06712504015,-0.9977446922)
(0.2308359618,-0.9729928187)
(0.2499300738,-0.9682640858)
(0.3723733397,-0.9280830963)
(0.4835409142,-0.8753219921)
(0.6114850454,-0.7912563401)
(0.6520161941,-0.7582053646)
(0.4981501549,-0.867090941)
(0.7491067298,-0.6624498863)
(0.8414458133,-0.5403423148)
(0.8819304513,-0.4713804417)
(0.7827155775,-0.6223801003)
(0.9249402526,-0.3801138407)
(0.9776549558,-0.2102186731)
(0.9789412276,-0.2041447199)
(0.952355159,-0.3049928285)
(0.9698973281,0.2435167516)
(0.9258341834,0.3779315877)
(0.9992537116,0.03864072823)
(0.9942325377,-0.1072509988)
(0.9943782397,0.1058918552)
(0.9841028911,0.1776024693)
(0.9948791886,-0.1010760705)
(0.5251183429,0.8510298221)
(0.741966424,0.67043786)
(0.8982609414,0.4394638661)
(0.4071115232,0.91337896)
(0.6914826946,0.7223938339)
(0.5853513449,0.8107803967)
(0.8272666387,0.5618105292)
(-0.1196918283,0.9928112289)
(0.08277771437,0.9965682813)
(-0.05066264428,0.9987159154)
(-0.2916497935,0.9565251423)
(0.2818527055,0.9594580062)
(0.3548337916,0.9349296877)
(0.1515810748,0.988445007)
(0.4721678889,0.8815090971)
(-0.9980187169,0.0629080285)
(-0.961461489,0.2749375014)
(-0.9894010469,0.1452046195)
(-0.9974999505,-0.07065910297)
(-0.9354392414,0.3534858281)
(-0.7250355151,0.6887109603)
(-0.8803953212,0.4742393234)
(-0.7593379472,0.6506956793)
(-0.6664897454,0.7455136684)
(-0.8098466163,0.5866408866)
(-0.5984014919,0.8011960475)
(-0.8629630169,0.5052659458)
(-0.4545997124,0.8906955856)
(-0.5311089606,0.8473031492)
(-0.2247204253,0.9744231793)
(-0.3495797629,0.9369063403)
